,pred_Trend,Date,Marketcap,Trend,portfolio,sell_buy,buy_and_hold
0,-1.0218232474721591,2016-03-28,20337972943000.0,-0.873015873015845,1000000.0,1,1000000.0
1,-0.8662494932728664,2016-03-29,21096114560000.0,-0.8412698412698063,1022366.2884927066,0,1037277.1474878443
2,0.5289706307171378,2016-03-30,20997226523000.0,-0.8095238095237818,1019448.946515397,-1,1032414.9108589952
3,2.1749114775657867,2016-03-31,20997226523000.0,-0.777777777777743,1019448.946515397,0,1032414.9108589952
4,-0.8662097538174884,2016-04-01,20700562412000.0,-0.7460317460317185,1019448.946515397,1,1017828.2009724473
5,-1.6305801260834316,2016-04-04,21458704029000.0,-0.7142857142856798,1041850.8501171685,0,1055105.3484602917
6,-0.3627094315092303,2016-04-05,21491666708000.0,-0.6825396825396552,1042824.8459259412,0,1056726.0940032415
7,-0.3624895821193106,2016-04-06,21392778671000.0,-0.6507936507936165,1039902.8584996233,0,1051863.8573743922
8,0.39571454206862144,2016-04-07,22249808325000.0,-0.619047619047592,1065226.7495277128,-1,1094003.2414910858
9,0.9409910032135076,2016-04-08,21854256177000.0,-0.5873015873015532,1065226.7495277128,0,1074554.294975689
10,0.3765576828132935,2016-04-11,21887218856000.0,-0.5555555555555287,1065226.7495277128,0,1076175.0405186384
11,0.032743618262197405,2016-04-12,22084994930000.0,-0.52380952380949,1065226.7495277128,0,1085899.513776337
12,-0.24287308908379002,2016-04-14,22183882967000.0,-0.49206349206346545,1065226.7495277128,0,1090761.7504051863
13,-0.496369325552799,2016-04-15,22183882967000.0,-0.4603174603174267,1065226.7495277128,1,1090761.7504051863
14,-0.6016188104001194,2016-04-18,21788330819000.0,-0.4285714285714022,1053830.5643916065,0,1071312.8038897894
15,-0.5969057400430413,2016-04-19,22052032251000.0,-0.39682539682536344,1061428.0211490109,0,1084278.7682333873
16,-0.6592753414681629,2016-04-20,21557592066000.0,-0.3650793650793247,1047182.7897288778,0,1059967.585089141
17,0.2449293072540466,2016-04-21,21986106893000.0,-0.3333333333333002,1059528.6569596597,-1,1081037.2771474877
18,0.91167158813735,2016-04-22,21854256177000.0,-0.30158730158726144,1059528.6569596597,0,1074554.294975689
19,1.3685038042063045,2016-04-25,21821293498000.0,-0.2698412698412369,1059528.6569596597,0,1072933.5494327391
20,0.5415722273795516,2016-04-26,21557592066000.0,-0.23809523809519817,1059528.6569596597,0,1059967.585089141
21,0.4083855661510394,2016-04-27,21920181535000.0,-0.20634920634917364,1059528.6569596597,0,1077795.7860615882
22,-0.08526007510757738,2016-04-28,21722405461000.0,-0.1746031746031349,1059528.6569596597,0,1068071.3128038899
23,-0.014640345260959808,2016-04-29,22315733683000.0,-0.14285714285711038,1059528.6569596597,0,1097244.7325769854
24,-0.23587832949794985,2016-05-02,22348696362000.0,-0.11111111111107164,1059528.6569596597,0,1098865.4781199351
25,-0.8836760869934701,2016-05-03,22282771004000.0,-0.07936507936504711,1059528.6569596597,1,1095623.9870340356
26,-1.046298084415662,2016-05-04,22414621720000.0,-0.04761904761900837,1063290.2971618832,0,1102106.9692058347
27,-0.4020748181899676,2016-05-09,23073875300000.0,-0.015873015872983842,1082098.4981730015,0,1134521.8800648297
28,-0.3092393370314599,2016-05-10,23304614053000.0,0.015873015873054896,1088681.3685268927,0,1145867.098865478
29,0.03496203822224464,2016-05-11,22843136547000.0,0.047619047619079424,1075515.6278191102,0,1123176.6612641816
30,0.41051656096728495,2016-05-12,22282771004000.0,0.07936507936511816,1059528.6569596597,-1,1095623.9870340356
31,0.5998250916071037,2016-05-13,22315733683000.0,0.11111111111114269,1059528.6569596597,0,1097244.7325769854
32,0.9742266172655589,2016-05-16,22810173868000.0,0.14285714285718143,1059528.6569596597,0,1121555.9157212318
33,0.5995397704677807,2016-05-17,22876099226000.0,0.17460317460320596,1059528.6569596597,0,1124797.4068071314
34,0.3155754439869445,2016-05-18,23007949942000.0,0.2063492063492447,1059528.6569596597,0,1131280.3889789302
35,-0.07606904091593547,2016-05-19,23106837979000.0,0.23809523809526922,1059528.6569596597,0,1136142.6256077795
36,-0.6637148586010289,2016-05-20,22678323152000.0,0.26984126984130796,1059528.6569596597,1,1115072.9335494328
37,-1.0198038420355762,2016-05-23,22744248510000.0,0.3015873015873467,1061376.672059008,0,1118314.4246353323
38,0.4659258441274452,2016-05-24,22876099226000.0,0.33333333333337123,1065072.7022577045,-1,1124797.4068071314
39,1.0478155551163186,2016-05-25,23205726016000.0,0.36507936507940997,1065072.7022577045,0,1141004.8622366288
40,0.37803362986781464,2016-05-26,23172763337000.0,0.3968253968254345,1065072.7022577045,0,1139384.116693679
41,0.3953727291033551,2016-05-27,23073875300000.0,0.42857142857147323,1065072.7022577045,0,1134521.8800648297
42,0.4843172204981214,2016-05-30,23403502090000.0,0.46031746031749776,1065072.7022577045,0,1150729.3354943274
43,0.6912972004667659,2016-05-31,23733128880000.0,0.4920634920635365,1065072.7022577045,0,1166936.790923825
44,0.6855673199692203,2016-06-01,22645360473000.0,0.523809523809561,1065072.7022577045,0,1113452.188006483
45,0.6795494267633475,2016-06-02,22974987263000.0,0.5555555555555998,1065072.7022577045,0,1129659.6434359804
46,1.1101824399271263,2016-06-03,23304614053000.0,0.5873015873016243,1065072.7022577045,0,1145867.098865478
47,0.8417977419144429,2016-06-07,23304614053000.0,0.619047619047663,1065072.7022577045,0,1145867.098865478
48,0.3014333404626659,2016-06-08,23799054238000.0,0.6507936507936876,1065072.7022577045,0,1170178.2820097245
49,-0.25997007447720977,2016-06-09,23733128880000.0,0.6825396825397263,1065072.7022577045,0,1166936.790923825
50,-0.9115010806628756,2016-06-10,23733128880000.0,0.7142857142857508,1065072.7022577045,1,1166936.790923825
51,-1.106307254124861,2016-06-13,22974987263000.0,0.7460317460317896,1044658.8087977652,0,1129659.6434359804
52,-0.854341012222614,2016-06-14,22974987263000.0,0.7777777777778141,1044658.8087977652,0,1129659.6434359804
53,-0.8362859983371465,2016-06-15,22974987263000.0,0.8095238095238528,1044658.8087977652,0,1129659.6434359804
54,-0.7058099171088421,2016-06-16,23106837979000.0,0.8412698412698774,1048209.0511386242,0,1136142.6256077795
55,-0.6749873715673667,2016-06-17,22711285831000.0,0.8730158730159161,1037558.3241160471,0,1116693.6790923825
56,-0.5497075223282257,2016-06-20,22810173868000.0,0.9047619047619406,1040221.0058716914,0,1121555.9157212318
57,-0.741828428980777,2016-06-21,22974987263000.0,0.9365079365079794,1044658.8087977652,0,1129659.6434359804
58,-1.1212720801849618,2016-06-22,24062755670000.0,0.9682539682540039,1073948.308109852,0,1183144.2463533224
59,-1.09501009652803,2016-06-23,24623121213000.0,1.0,1089036.8380585029,0,1210696.9205834684
60,-0.7317974072833395,2016-06-24,24359419781000.0,0.6000000000003638,1081936.3533767848,0,1197730.9562398703
61,-0.5195988302829151,2016-06-27,23403502090000.0,0.20000000000027285,1056197.096405557,0,1150729.3354943274
62,-0.16506068804584162,2016-06-28,23700166201000.0,-0.19999999999959073,1064185.1416724897,0,1165316.0453808752
63,0.16438641701518675,2016-06-29,23502390127000.0,-0.5999999999996817,1058859.7781612012,-1,1155591.5721231767
64,0.10832119489845526,2016-06-30,23403502090000.0,-1.0,1058859.7781612012,0,1150729.3354943274
65,-0.20886369511315106,2016-07-01,23502390127000.0,-0.777777777777942,1058859.7781612012,0,1155591.5721231767
66,-0.32235846826298253,2016-07-04,23963867633000.0,-0.5555555555556566,1058859.7781612012,1,1178282.0097244733
67,-0.5702093177300733,2016-07-05,24722009250000.0,-0.33333333333337123,1078959.1797273974,0,1215559.1572123177
68,-1.0765846686089338,2016-07-06,24557195855000.0,-0.11111111111119953,1074589.7446043112,0,1207455.4294975689
69,-0.7614408341471763,2016-07-07,24820897287000.0,0.11111111111108585,1081580.8408012488,0,1220421.393841167
70,-0.542746366686456,2016-07-08,24722009250000.0,0.33333333333325754,1078959.1797273974,0,1215559.1572123177
71,-0.3315023891263711,2016-07-11,24853859966000.0,0.5555555555555429,1082454.727825866,0,1222042.1393841167
72,-0.10435363207386628,2016-07-12,24886822645000.0,0.7777777777778283,1083328.6148504834,0,1223662.8849270665
73,0.18983196314302697,2016-07-13,24985710682000.0,1.0,1085950.275924335,-1,1228525.1215559158
74,0.6075343395308246,2016-07-14,24194606386000.0,0.5999999999992269,1085950.275924335,0,1189627.2285251215
75,0.983546198950465,2016-07-15,23601278164000.0,0.19999999999936335,1085950.275924335,0,1160453.808752026
76,0.9307545978667036,2016-07-18,23469427448000.0,-0.2000000000007276,1085950.275924335,0,1153970.826580227
77,0.8017005271938062,2016-07-19,23667203522000.0,-0.6000000000005912,1085950.275924335,0,1163695.2998379255
78,0.8039889848591892,2016-07-20,22909061905000.0,-1.0,1085950.275924335,0,1126418.1523500811
79,0.671482095531184,2016-07-21,23205726016000.0,-0.9701492537312504,1085950.275924335,0,1141004.8622366288
80,0.7863942383047835,2016-07-22,23238688695000.0,-0.9402985074626002,1085950.275924335,0,1142625.6077795785
81,0.6961709079702976,2016-07-25,23403502090000.0,-0.9104477611939359,1085950.275924335,0,1150729.3354943274
82,0.7319472761791639,2016-07-26,23403502090000.0,-0.8805970149252857,1085950.275924335,0,1150729.3354943274
83,0.8263365399824263,2016-07-27,23469427448000.0,-0.8507462686566214,1085950.275924335,0,1153970.826580227
84,0.7801783345699267,2016-07-28,23403502090000.0,-0.8208955223879713,1085950.275924335,0,1150729.3354943274
85,0.8700013798772694,2016-07-29,23403502090000.0,-0.7910447761193211,1085950.275924335,0,1150729.3354943274
86,0.85637222500256,2016-08-01,23106837979000.0,-0.7611940298506568,1085950.275924335,0,1136142.6256077795
87,0.9081322176462114,2016-08-02,23502390127000.0,-0.7313432835820066,1085950.275924335,0,1155591.5721231767
88,0.95075879765833,2016-08-03,23238688695000.0,-0.7014925373133423,1085950.275924335,0,1142625.6077795785
89,-0.9759688136605744,2016-08-04,23304614053000.0,-0.6716417910446921,1085950.275924335,1,1145867.098865478
90,-0.5238045353016281,2016-08-05,23832016917000.0,-0.6417910447760278,1100695.8525139722,0,1171799.0275526743
91,-0.26845463020661864,2016-08-08,24689046571000.0,-0.6119402985073776,1124657.414472133,0,1213938.411669368
92,-0.28686357349854275,2016-08-09,24886822645000.0,-0.5820895522387275,1130187.005693247,0,1223662.8849270665
93,-0.21344183942687467,2016-08-10,25546076225000.0,-0.5522388059700631,1148618.9764302936,0,1256077.7957860616
94,-0.3832088436887653,2016-08-11,25644964262000.0,-0.522388059701413,1151383.772040851,0,1260940.0324149108
95,-0.4938180529486558,2016-08-12,25776814978000.0,-0.49253731343274865,1155070.16618826,0,1267423.01458671
96,-0.5532448499162752,2016-08-16,26040516410000.0,-0.4626865671640985,1162442.9544830788,0,1280388.978930308
97,-0.5307382777679384,2016-08-17,26040516410000.0,-0.43283582089544836,1162442.9544830788,0,1280388.978930308
98,-0.48515489121356525,2016-08-18,26403105879000.0,-0.402985074626784,1172580.5383884544,0,1298217.1799027552
99,-0.4837345681814953,2016-08-19,26534956595000.0,-0.37313432835813387,1176266.932535864,0,1304700.1620745542
100,-0.5113344263931956,2016-08-22,26205329805000.0,-0.3432835820894695,1167050.9471673407,0,1288492.7066450566
101,-0.5374363118304957,2016-08-23,26567919274000.0,-0.3134328358208194,1177188.5310727162,0,1306320.907617504
102,-0.5323437630981522,2016-08-24,26765695348000.0,-0.283582089552155,1182718.1222938304,0,1316045.3808752026
103,-0.5055910663837611,2016-08-25,26501993916000.0,-0.2537313432835049,1175345.3339990117,0,1303079.4165316045
104,-0.4866268128249156,2016-08-26,26534956595000.0,-0.22388059701485474,1176266.932535864,0,1304700.1620745542
105,-0.5042165162220589,2016-08-29,26699769990000.0,-0.1940298507461904,1180874.9252201256,0,1312803.889789303
106,-0.5191353895732358,2016-08-30,27062359459000.0,-0.16417910447754025,1191012.5091255014,0,1330632.0907617505
107,-0.5183881684637126,2016-08-31,27853463755000.0,-0.1343283582088759,1213130.8740099573,0,1369529.9837925446
108,-0.4919709005190378,2016-09-01,27326060891000.0,-0.10447761194022576,1198385.2974203199,0,1343598.0551053484
109,-0.4333273395129944,2016-09-02,27391986249000.0,-0.07462686567157562,1200228.4944940247,0,1346839.5461912479
110,-0.42064745743316534,2016-09-05,28018277150000.0,-0.04477611940291126,1217738.866694219,0,1377633.7115072934
111,-0.3882763598020369,2016-09-06,27787538397000.0,-0.014925373134261122,1211287.6769362525,0,1366288.492706645
112,-0.40883353426012947,2016-09-07,28743456088000.0,0.01492537313440323,1238014.0345049703,0,1413290.113452188
113,-0.4120180440812784,2016-09-08,28644568051000.0,0.04477611940305337,1235249.2388944132,0,1408427.8768233387
114,-0.43623061004063546,2016-09-09,27919389113000.0,0.07462686567171772,1214974.071083662,0,1372771.474878444
115,-0.4961810990065989,2016-09-12,27688650360000.0,0.10447761194036786,1208522.8813256957,0,1361426.2560777958
116,-0.5895355890215461,2016-09-13,27721613039000.0,0.134328358209018,1209444.479862548,0,1363047.0016207455
117,-1.1486399690121771,2016-09-19,28216053224000.0,0.16417910447768236,1223268.457915333,0,1387358.184764992
118,-1.1308921691269365,2016-09-20,27556799644000.0,0.1940298507463325,1204836.4871782863,0,1354943.2739059967
119,-0.5936511167008873,2016-09-21,28183090545000.0,0.22388059701499685,1222346.8593784806,0,1385737.4392220422
120,-0.21919806042512358,2016-09-22,28776418767000.0,0.253731343283647,1238935.6330418228,0,1414910.8589951377
121,0.2896340134295401,2016-09-23,28941232162000.0,0.28358208955231134,1243543.6257260842,-1,1423014.5867098866
122,0.8002170994714963,2016-09-26,28875306804000.0,0.3134328358209615,1243543.6257260842,0,1419773.095623987
123,0.6719629365018354,2016-09-27,29139008236000.0,0.3432835820896116,1243543.6257260842,0,1432739.0599675851
124,0.5345616271029683,2016-09-28,29237896273000.0,0.373134328358276,1243543.6257260842,0,1437601.2965964344
125,0.5367797596427537,2016-09-29,29666411100000.0,0.4029850746269261,1243543.6257260842,0,1458670.9886547811
126,0.6286314541038531,2016-09-30,29106045557000.0,0.4328358208955905,1243543.6257260842,0,1431118.3144246354
127,0.7279419362501423,2016-10-04,28281978582000.0,0.4626865671642406,1243543.6257260842,0,1390599.6758508913
128,0.8178143983012398,2016-10-05,28578642693000.0,0.49253731343289076,1243543.6257260842,0,1405186.3857374392
129,0.681069929574933,2016-10-06,28380866619000.0,0.5223880597015551,1243543.6257260842,0,1395461.9124797406
130,0.6220000944725492,2016-10-07,27787538397000.0,0.5522388059702052,1243543.6257260842,0,1366288.492706645
131,0.6919739891575682,2016-10-10,28743456088000.0,0.5820895522388696,1243543.6257260842,0,1413290.113452188
132,0.6909230925238035,2016-10-11,28413829298000.0,0.6119402985075197,1243543.6257260842,0,1397082.6580226903
133,0.691813887299042,2016-10-12,28479754656000.0,0.6417910447761841,1243543.6257260842,0,1400324.1491085899
134,0.7955118339159704,2016-10-13,27260135533000.0,0.6716417910448342,1243543.6257260842,0,1340356.5640194488
135,0.776572446317652,2016-10-14,27820501076000.0,0.7014925373134844,1243543.6257260842,0,1367909.2382495948
136,0.7882660680292837,2016-10-17,28051239829000.0,0.7313432835821487,1243543.6257260842,0,1379254.4570502432
137,0.8920798934102603,2016-10-18,27886426434000.0,0.7611940298507989,1243543.6257260842,0,1371150.7293354943
138,0.8474615922793136,2016-10-19,27326060891000.0,0.7910447761194632,1243543.6257260842,0,1343598.0551053484
139,0.862142944365127,2016-10-20,27820501076000.0,0.8208955223881134,1243543.6257260842,0,1367909.2382495948
140,0.9198147102820728,2016-10-21,27391986249000.0,0.8507462686567635,1243543.6257260842,0,1346839.5461912479
141,0.8894722773011301,2016-10-24,27457911607000.0,0.8805970149254279,1243543.6257260842,0,1350081.0372771474
142,0.9628942113829213,2016-10-25,27589762323000.0,0.910447761194078,1243543.6257260842,0,1356564.0194489465
143,0.9523513522778941,2016-10-26,27952351792000.0,0.9402985074627424,1243543.6257260842,0,1374392.2204213939
144,0.8935236233026362,2016-10-27,28314941261000.0,0.9701492537313925,1243543.6257260842,0,1392220.421393841
145,0.8633403462851543,2016-10-28,28347903940000.0,1.0,1243543.6257260842,0,1393841.1669367908
146,0.5462265909129993,2016-10-31,28249015903000.0,0.8571428571430033,1243543.6257260842,0,1388978.9303079417
147,0.17537121581636494,2016-11-01,27919389113000.0,0.7142857142858361,1243543.6257260842,0,1372771.474878444
148,-0.4600536101659696,2016-11-02,27227172854000.0,0.5714285714287257,1243543.6257260842,1,1338735.818476499
149,-0.7424356152718357,2016-11-03,26765695348000.0,0.4285714285715585,1230897.419362768,0,1316045.3808752026
150,-0.11141335740335112,2016-11-04,26007553731000.0,0.2857142857143913,1210121.5089087489,0,1278768.2333873583
151,0.1381636514104363,2016-11-07,27029396780000.0,0.14285714285722406,1238123.8229989489,-1,1329011.3452188007
152,0.2812600317867444,2016-11-08,26864583385000.0,5.684341886080802e-14,1238123.8229989489,0,1320907.617504052
153,0.0952427541014833,2016-11-09,26534956595000.0,-0.14285714285705353,1238123.8229989489,0,1304700.1620745542
154,0.030252723898687606,2016-11-10,26567919274000.0,-0.28571428571422075,1238123.8229989489,0,1306320.907617504
155,-0.17429408959206683,2016-11-11,25051636040000.0,-0.42857142857138797,1238123.8229989489,0,1231766.6126418153
156,-0.5008148083219575,2016-11-14,24590158534000.0,-0.5714285714285552,1238123.8229989489,1,1209076.1750405186
157,-0.8540822195550797,2016-11-15,24524233176000.0,-0.7142857142857224,1236132.2029083339,0,1205834.683954619
158,-0.8650093143477442,2016-11-16,24754971929000.0,-0.8571428571428328,1243102.8732254861,0,1217179.9027552675
159,-0.532242663837565,2016-11-17,24557195855000.0,-1.0,1237128.0129536414,0,1207455.4294975689
160,-0.263521945299233,2016-11-18,25414225509000.0,-0.7142857142857792,1263019.0741316355,0,1249594.8136142625
161,-0.17366606286330777,2016-11-21,25908665694000.0,-0.4285714285714448,1277956.2248112475,0,1273905.996758509
162,0.04352838495375533,2016-11-22,26699769990000.0,-0.14285714285722406,1301855.6658986267,0,1312803.889789303
163,-0.019577879120274755,2016-11-23,26205329805000.0,0.14285714285711038,1286918.5152190146,0,1288492.7066450566
164,-0.7106429183162863,2016-11-24,26436068558000.0,0.4285714285713311,1293889.185536167,0,1299837.925445705
165,-0.7328208932927334,2016-11-25,26534956595000.0,0.7142857142855519,1296876.6156720892,0,1304700.1620745542
166,-0.5698164709776365,2016-11-28,26633844632000.0,1.0,1299864.0458080117,0,1309562.3987034035
167,-0.0027264361370824552,2016-11-29,26403105879000.0,0.7142857142853245,1292893.3754908594,0,1298217.1799027552
168,0.5802270176077766,2016-11-30,26304217842000.0,0.42857142857099007,1289905.945354937,-1,1293354.943273906
169,0.9022982771681745,2016-12-01,25183486756000.0,0.14285714285676931,1289905.945354937,0,1238249.5948136142
170,0.4342818428567159,2016-12-02,24886822645000.0,-0.14285714285756512,1289905.945354937,0,1223662.8849270665
171,-0.2346517711943128,2016-12-05,25183486756000.0,-0.4285714285717859,1289905.945354937,0,1238249.5948136142
172,-0.27202368613181127,2016-12-06,24919785324000.0,-0.7142857142861203,1289905.945354937,0,1225283.6304700163
173,-0.378372606637027,2016-12-07,24722009250000.0,-1.0,1289905.945354937,1,1215559.1572123177
174,-0.4400220761487055,2016-12-08,26501993916000.0,-0.7142857142857792,1345629.8821942704,0,1303079.4165316045
175,-0.5116906667974894,2016-12-09,26370143200000.0,-0.4285714285714448,1341502.1831691344,0,1296596.4343598054
176,-0.3836426287043566,2016-12-12,26106441768000.0,-0.14285714285711038,1333246.785118863,0,1283630.4700162075
177,-0.3020560368444225,2016-12-13,25908665694000.0,0.14285714285722406,1327055.2365811593,0,1273905.996758509
178,-0.1920214397790443,2016-12-14,25875703015000.0,0.4285714285715585,1326023.3118248754,0,1272285.2512155592
179,-0.20673170536305951,2016-12-15,25908665694000.0,0.7142857142858929,1327055.2365811593,0,1273905.996758509
180,-0.018696583828117674,2016-12-16,26567919274000.0,1.0,1347693.7317068381,0,1306320.907617504
181,0.19884788208532234,2016-12-19,26370143200000.0,0.8181818181818699,1341502.1831691344,-1,1296596.4343598054
182,0.36932247581300937,2016-12-20,25941628373000.0,0.6363636363637397,1341502.1831691344,0,1275526.7423014587
183,0.4667651387705969,2016-12-21,25677926941000.0,0.4545454545454959,1341502.1831691344,0,1262560.7779578606
184,0.6696492499950686,2016-12-22,25480150867000.0,0.27272727272725206,1341502.1831691344,0,1252836.304700162
185,0.16653746674319203,2016-12-23,25315337472000.0,0.09090909090912191,1341502.1831691344,0,1244732.5769854132
186,0.12188733213389602,2016-12-26,25216449435000.0,-0.09090909090912191,1341502.1831691344,0,1239870.340356564
187,0.06795300186509978,2016-12-27,25447188188000.0,-0.27272727272725206,1341502.1831691344,0,1251215.5591572123
188,0.01863515150207773,2016-12-28,25150524077000.0,-0.4545454545454959,1341502.1831691344,0,1236628.8492706644
189,-0.031014319692209913,2016-12-29,25546076225000.0,-0.6363636363637397,1341502.1831691344,0,1256077.7957860616
190,-0.1373525574843808,2017-01-02,25612001583000.0,-0.8181818181818699,1341502.1831691344,0,1259319.286871961
191,-0.383803963934247,2017-01-03,25282374793000.0,-1.0,1341502.1831691344,1,1243111.8314424634
192,-0.19910939183157472,2017-01-04,26699769990000.0,-0.8333333333332575,1386627.0284439242,0,1312803.889789303
193,0.3047750362677264,2017-01-05,26073479089000.0,-0.6666666666666288,1366688.1433225053,-1,1282009.7244732578
194,0.349891825736075,2017-01-06,26337180521000.0,-0.4999999999998863,1366688.1433225053,0,1294975.6888168557
195,0.014303434804001203,2017-01-09,25677926941000.0,-0.33333333333325754,1366688.1433225053,0,1262560.7779578606
196,-0.2230682043808918,2017-01-10,26106441768000.0,-0.16666666666662877,1366688.1433225053,0,1283630.4700162075
197,-0.36533893678589147,2017-01-11,26238292484000.0,0.0,1366688.1433225053,1,1290113.4521880064
198,-0.5634570028866,2017-01-12,26436068558000.0,0.16666666666674246,1372869.1449757228,0,1299837.925445705
199,-0.6350586525225892,2017-01-13,26040516410000.0,0.33333333333337123,1360507.1416692878,0,1280388.978930308
200,-0.5842166579555714,2017-01-16,26172367126000.0,0.5,1364627.8094380996,0,1286871.9611021068
201,-0.6039486821864792,2017-01-17,26205329805000.0,0.6666666666666288,1365657.9763803026,0,1288492.7066450566
202,-0.8108513157829713,2017-01-18,25974591052000.0,0.8333333333333712,1358446.8077848821,0,1277147.4878444085
203,0.7138091678315521,2017-01-19,26403105879000.0,1.0,1371838.9780335198,-1,1298217.1799027552
204,-0.28117786487412166,2017-01-20,25875703015000.0,0.6000000000003638,1371838.9780335198,0,1272285.2512155592
205,-0.12376239848482085,2017-01-23,25414225509000.0,0.20000000000027285,1371838.9780335198,0,1249594.8136142625
206,-0.8856674029616143,2017-01-24,25084598719000.0,-0.1999999999998181,1371838.9780335198,1,1233387.3581847649
207,-0.808377476080677,2017-01-25,25150524077000.0,-0.5999999999996817,1374002.1932419827,0,1236628.8492706644
208,-0.24929116784455774,2017-01-26,24820897287000.0,-1.0,1363186.1171996687,0,1220421.393841167
209,0.3756621456864315,2017-01-31,24985710682000.0,-0.954545454545439,1368594.1552208257,-1,1228525.1215559158
210,1.0185844913398303,2017-02-01,25414225509000.0,-0.9090909090908781,1368594.1552208257,0,1249594.8136142625
211,1.2410550768405382,2017-02-02,25447188188000.0,-0.8636363636363455,1368594.1552208257,0,1251215.5591572123
212,0.008091226020181086,2017-02-03,25513113546000.0,-0.8181818181817846,1368594.1552208257,0,1254457.0502431118
213,-1.0950335601587005,2017-02-06,25677926941000.0,-0.7727272727272521,1368594.1552208257,1,1262560.7779578606
214,-1.0814604039672298,2017-02-07,26370143200000.0,-0.7272727272727195,1390730.5947019327,0,1296596.4343598054
215,-1.6724938824272815,2017-02-08,26205329805000.0,-0.6818181818181586,1385460.013873098,0,1288492.7066450566
216,-1.1665607628749668,2017-02-09,25941628373000.0,-0.636363636363626,1377027.0845469618,0,1275526.7423014587
217,-0.6355278164066616,2017-02-10,26205329805000.0,-0.5909090909090651,1385460.013873098,0,1288492.7066450566
218,-0.46904587528036723,2017-02-13,26205329805000.0,-0.5454545454545325,1385460.013873098,0,1288492.7066450566
219,-0.5681709016294243,2017-02-14,25381262830000.0,-0.4999999999999716,1359107.1097289226,0,1247974.0680713127
220,-1.6065442264110925,2017-02-15,25480150867000.0,-0.45454545454543904,1362269.4582262237,0,1252836.304700162
